Dosing,Data,Dose_Timing,Ref_ID,Temporal_ID,Time,Converted_Concentration,Metabolite,Dose_Amount,Dose_mg_daily,Dose_Binary,Feeding_State,Sex_Ratio,Sex_Binary,Age_Cont,Age_Binary,Weight,Number,Disease,Disease_Binary,Drug,Drug_Binary,Drug_Reduced,Raw_Concentration,Raw_Units,Unit_Notes,Other_Notes
Single,Single,0,65,114,0,0,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,2,167.3,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1673,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,4,445.8,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.4458,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,8,249,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.249,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,12,167.5,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1675,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,24,79.6,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0796,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,36,51.6,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0516,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,48,46.1,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0461,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,114,72,41.4,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0414,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,0,0,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,2,369.7,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.3697,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,4,514.7,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.5147,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,8,312.5,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.3125,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,12,225.5,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.2255,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,24,114.5,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.1145,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,36,74.2,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0742,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,48,53.7,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0537,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,115,72,35.6,AlbSO,400,400,Low,Unclear,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0356,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,0,0,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,2,247.9,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.2479,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,4,313.8,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.3138,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,8,235.1,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.2351,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,12,167.9,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1679,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,24,112.8,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1128,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,36,90.7,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0907,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,48,57,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.057,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,116,72,45.5,AlbSO,400,400,Low,Unclear,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0455,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,0,0,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,2,188.8,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.1888,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,4,199.3,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.1993,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,8,129.6,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.1296,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,12,108.7,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.1087,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,24,81.1,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0811,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,36,54.2,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0542,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,48,39.1,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0391,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,117,72,24.3,AlbSO,400,400,Low,Fasted,0,Female,NA,Adult,NA,6,None,Healthy,None,None,None,0.0243,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,0,0,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,2,109.9,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1099,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,4,146.9,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1469,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,8,119.1,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.1191,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,12,88.5,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0885,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,24,58.8,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0588,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,36,43.7,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0437,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,48,32.8,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0328,ug/ml,ug -> ng = * 1000,
Single,Single,0,65,118,72,15.2,AlbSO,400,400,Low,Fasted,1,Male,NA,Adult,NA,6,None,Healthy,None,None,None,0.0152,ug/ml,ug -> ng = * 1000,
Single,Single,0,66,119,0,0,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,1,126.5434189,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,445.0301,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,2,363.1135334,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,1277.004,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,3,384.5880062,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,1352.5258,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,4,342.3619017,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,1204.0243,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,6,267.010819,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,939.0283,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,7,215.6739203,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,758.4858,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,8,262.8053406,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,924.2384,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,119,24,27.35271369,AlbSO,200,200,Low,Fatty_meal,0.35,Mixture,4,Children,14.83,23,Hookworm/Trichuris,Infected,None,None,None,96.1945,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,0,0,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,1,156.9720955,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,552.0422,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,2,415.7490495,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,1462.1135,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,3,753.0342873,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,2648.2841,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,6,1020.319616,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,3588.2778,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,8,1037.545133,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,3648.8568,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,12,1231.937084,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,4332.4978,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,120,24,174.6073584,AlbSO,400,400,Low,Fatty_meal,0.31,Mixture,4,Children,14.909,23,Hookworm/Trichuris,Infected,None,None,None,614.0622,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,0,0,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,1.5,434.738662,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,1528.8965,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,3,992.378444,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,3490.0138,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,6,1164.418026,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,4095.0456,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,8,1239.675246,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,4359.7115,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,12,1552.580429,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,5460.1419,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,121,24,153.2844147,AlbSO,600,600,High,Fatty_meal,0.32,Mixture,4,Children,14.885,26,Hookworm/Trichuris,Infected,None,None,None,539.0733,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,0,0,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,1.5,251.599584,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,884.8298,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,3,542.9675958,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,1909.5179,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,6,675.6493772,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,2376.1355,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,8,775.2579602,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,2726.4407,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,12,896.2541476,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,3151.9622,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,122,24,78.45934747,AlbSO,200,200,Low,Fatty_meal,0.71,Mixture,9,Children,25,18,Hookworm/Trichuris,Infected,None,None,None,275.9272,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,123,0,0,AlbSO,400,400,Low,Fatty_meal,0.645,Mixture,9,Children,25,28,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,123,1.5,240.827259,AlbSO,400,400,Low,Fatty_meal,0.645,Mixture,9,Children,25,28,Hookworm/Trichuris,Infected,None,None,None,846.9455,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,123,3,649.4707932,AlbSO,400,400,Low,Fatty_meal,0.645,Mixture,9,Children,25,28,Hookworm/Trichuris,Infected,None,None,None,2284.0702,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,123,6,657.2698049,AlbSO,400,400,Low,Fatty_meal,0.645,Mixture,9,Children,25,28,Hookworm/Trichuris,Infected,None,None,None,2311.4979,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,123,8,520.5231267,AlbSO,400,400,Low,Fatty_meal,0.645,Mixture,9,Children,25,28,Hookworm/Trichuris,Infected,None,None,None,1830.5848,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,123,24,86.57626017,AlbSO,400,400,Low,Fatty_meal,0.645,Mixture,9,Children,25,28,Hookworm/Trichuris,Infected,None,None,None,304.4729,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,0,0,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,1,210.8166877,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,741.4038,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,2,421.6348825,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,1482.8129,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,3,818.3900827,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,2878.1285,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,4,1158.128476,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,4072.9264,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,6,989.7539404,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,3480.7839,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,8,699.9132754,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,2461.4672,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,22,98.9808848,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,348.0977,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,124,24,208.2423431,AlbSO,600,600,High,Fatty_meal,0.642758621,Mixture,9,Children,25,29,Hookworm/Trichuris,Infected,None,None,None,732.3503,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,0,0,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,1,276.399336,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,972.046,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,2,572.5670852,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,2013.6139,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,3,779.6746523,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,2741.9734,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,4,957.027277,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,3365.6902,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,6,639.0233928,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,2247.3286,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,8,499.1603174,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,1755.4557,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,22,60.54380268,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,212.9215,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,125,24,181.3775422,AlbSO,800,800,High,Fatty_meal,0.649333333,Mixture,9,Children,25,30,Hookworm/Trichuris,Infected,None,None,None,637.8717,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,126,0,0,AlbSO,200,200,Low,Fatty_meal,0.66,Mixture,35,Adult,62.7,11,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,126,1,79.45345651,AlbSO,200,200,Low,Fatty_meal,0.66,Mixture,35,Adult,62.7,11,Hookworm/Trichuris,Infected,None,None,None,279.4233,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,126,2.5,174.9760725,AlbSO,200,200,Low,Fatty_meal,0.66,Mixture,35,Adult,62.7,11,Hookworm/Trichuris,Infected,None,None,None,615.3589,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,126,4,275.2284762,AlbSO,200,200,Low,Fatty_meal,0.66,Mixture,35,Adult,62.7,11,Hookworm/Trichuris,Infected,None,None,None,967.9283,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,126,7,147.0769841,AlbSO,200,200,Low,Fatty_meal,0.66,Mixture,35,Adult,62.7,11,Hookworm/Trichuris,Infected,None,None,None,517.2429,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,126,21,34.85958619,AlbSO,200,200,Low,Fatty_meal,0.66,Mixture,35,Adult,62.7,11,Hookworm/Trichuris,Infected,None,None,None,122.5948,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,127,0,0,AlbSO,400,400,Low,Fatty_meal,0.459130435,Mixture,36.43478261,Adult,58.87391304,23,Hookworm/Trichuris,Infected,None,None,None,0,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,127,1,163.7570653,AlbSO,400,400,Low,Fatty_meal,0.459130435,Mixture,36.43478261,Adult,58.87391304,23,Hookworm/Trichuris,Infected,None,None,None,575.9037,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,127,2,351.5619243,AlbSO,400,400,Low,Fatty_meal,0.459130435,Mixture,36.43478261,Adult,58.87391304,23,Hookworm/Trichuris,Infected,None,None,None,1236.3791,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,127,3,388.9257634,AlbSO,400,400,Low,Fatty_meal,0.459130435,Mixture,36.43478261,Adult,58.87391304,23,Hookworm/Trichuris,Infected,None,None,None,1367.7809,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
Single,Single,0,66,127,4,421.7641187,AlbSO,400,400,Low,Fatty_meal,0.459130435,Mixture,36.43478261,Adult,58.87391304,23,Hookworm/Trichuris,Infected,None,None,None,1483.2674,nmol/L,MW of AlbSO is 284.348. /1000 to turn nmol/L to nmol/ml. * 284.348 to turn nmol to ng.,
